origin,destination,year,month,revenue,number_trips,load_factor,distance,rpks,asks,seats,passengers
PQQ,SYD,2014,12,"17,060",398,72.4,321,"5,476,260","7,566,612","23,572",17066.128
PQQ,SYD,2015,1,"14,996",371,64.6,321,"4,813,716","7,453,620","23,220",15000.12
PQQ,SYD,2015,2,"12,957",360,62.8,321,"4,159,197","6,628,008","20,648",12966.944
PQQ,SYD,2015,3,"16,152",395,70.2,321,"5,184,792","7,390,704","23,024",16162.848
PQQ,SYD,2015,4,"15,156",380,69.8,321,"4,865,076","6,969,552","21,712",15154.976
PQQ,SYD,2015,5,"15,407",394,67.9,321,"4,945,647","7,283,490","22,690",15406.51
PQQ,SYD,2015,6,"14,673",384,67.7,321,"4,710,033","6,960,243","21,683",14679.391
PQQ,SYD,2015,7,"14,474",396,64.3,321,"4,646,154","7,226,994","22,514",14476.502
PQQ,SYD,2015,8,"15,244",387,68.2,321,"4,893,324","7,178,202","22,362",15250.884
PQQ,SYD,2015,9,"15,676",381,72.3,321,"5,031,996","6,960,885","21,685",15678.255
PQQ,SYD,2015,10,"16,671",400,72,321,"5,351,391","7,433,397","23,157",16673.04
PQQ,SYD,2015,11,"16,377",379,74.4,321,"5,257,017","7,066,815","22,015",16379.16
PQQ,SYD,2015,12,"17,496",396,75.8,321,"5,616,216","7,407,717","23,077",17492.366
PQQ,SYD,2016,1,"14,876",369,66,321,"4,775,196","7,232,772","22,532",14871.12
PQQ,SYD,2016,2,"14,615",372,66.8,321,"4,691,415","7,022,838","21,878",14614.504
PQQ,SYD,2016,3,"16,902",398,72.6,321,"5,425,542","7,469,028","23,268",16892.568
PQQ,SYD,2016,4,"16,421",384,72.9,321,"5,271,141","7,233,414","22,534",16427.286
PQQ,SYD,2016,5,"16,811",398,73.1,321,"5,396,331","7,384,284","23,004",16815.924
PQQ,SYD,2016,6,"15,141",378,70.2,321,"4,860,261","6,925,254","21,574",15144.948
PQQ,SYD,2016,7,"15,386",389,69.4,321,"4,938,906","7,121,064","22,184",15395.696
PQQ,SYD,2016,8,"15,420",394,68.6,321,"4,949,820","7,212,228","22,468",15413.048
PQQ,SYD,2016,9,"16,837",382,78.6,321,"5,404,677","6,874,857","21,417",16833.762
PQQ,SYD,2016,10,"17,045",387,76.8,321,"5,471,445","7,123,632","22,192",17043.456
PQQ,SYD,2016,11,"16,742",381,77.5,321,"5,374,182","6,930,069","21,589",16731.475
PQQ,SYD,2016,12,"17,189",375,74.6,321,"5,517,669","7,399,692","23,052",17196.792
PQQ,SYD,2017,1,"14,881",373,64.8,321,"4,776,801","7,367,271","22,951",14872.248
PQQ,SYD,2017,2,"14,379",343,73.8,321,"4,615,659","6,252,117","19,477",14374.026
PQQ,SYD,2017,3,"16,660",383,76,321,"5,347,860","7,038,246","21,926",16663.76
PQQ,SYD,2017,4,"15,472",366,71.5,321,"4,966,512","6,943,230","21,630",15465.45
PQQ,SYD,2017,5,"17,082",394,72.4,321,"5,483,322","7,568,859","23,579",17071.196
PQQ,SYD,2017,6,"15,767",365,73.6,321,"5,061,207","6,880,635","21,435",15776.16
PQQ,SYD,2017,7,"16,337",371,76.4,321,"5,244,177","6,865,227","21,387",16339.668
PQQ,SYD,2017,8,"15,838",376,73.3,321,"5,083,998","6,931,353","21,593",15827.669
PQQ,SYD,2017,9,"15,879",343,79.9,321,"5,097,159","6,375,702","19,862",15869.738
PQQ,SYD,2017,10,"16,692",369,79.3,321,"5,358,132","6,759,297","21,057",16698.201
PQQ,SYD,2017,11,"16,555",346,83,321,"5,314,155","6,400,740","19,940",16550.2
PQQ,SYD,2017,12,"16,781",347,78.6,321,"5,386,701","6,853,350","21,350",16781.1
PQQ,SYD,2018,1,"14,959",348,73.3,321,"4,801,839","6,547,758","20,398",14951.734
PQQ,SYD,2018,2,"13,989",307,78.9,321,"4,490,469","5,688,762","17,722",13982.658
PQQ,SYD,2018,3,"16,353",328,82.5,321,"5,249,313","6,362,862","19,822",16353.15
PQQ,SYD,2018,4,"15,314",299,78.2,321,"4,915,794","6,282,291","19,571",15304.522
PQQ,SYD,2018,5,"16,257",330,75.2,321,"5,218,497","6,942,909","21,629",16265.008
PQQ,SYD,2018,6,"14,810",296,78.2,321,"4,754,010","6,075,567","18,927",14800.914
PQQ,SYD,2018,7,"15,627",320,75.5,321,"5,016,267","6,645,021","20,701",15629.255
PQQ,SYD,2018,8,"15,516",307,78.7,321,"4,980,636","6,329,799","19,719",15518.853
PQQ,SYD,2018,9,"15,522",306,79.2,321,"4,982,562","6,289,032","19,592",15516.864
PQQ,SYD,2018,10,"16,427",317,80.6,321,"5,273,067","6,545,511","20,391",16435.146
PQQ,SYD,2018,11,"16,155",301,80.5,321,"5,185,755","6,441,507","20,067",16153.935
PQQ,SYD,2018,12,"15,938",319,73.9,321,"5,116,098","6,923,007","21,567",15938.013
PQQ,SYD,2019,1,"14,342",307,70.1,321,"4,603,782","6,571,191","20,471",14350.171
PQQ,SYD,2019,2,"14,175",300,70.7,321,"4,550,175","6,436,371","20,051",14176.057
PQQ,SYD,2019,3,"16,343",332,73.8,321,"5,246,103","7,113,039","22,159",16353.342
PQQ,SYD,2019,4,"15,445",318,70.8,321,"4,957,845","7,004,541","21,821",15449.268
PQQ,SYD,2019,5,"16,872",351,71.6,321,"5,415,912","7,567,575","23,575",16879.7
PQQ,SYD,2019,6,"15,154",320,72.6,321,"4,864,434","6,699,912","20,872",15153.072
PQQ,SYD,2019,7,"16,033",354,68,321,"5,146,593","7,572,390","23,590",16041.2
PQQ,SYD,2019,8,"16,200",348,72.2,321,"5,200,200","7,200,993","22,433",16196.626
PQQ,SYD,2019,9,"16,172",356,70.8,321,"5,191,212","7,334,208","22,848",16176.384
PQQ,SYD,2019,10,"17,729",365,75.5,321,"5,691,009","7,534,191","23,471",17720.605
PQQ,SYD,2019,11,"15,960",315,78,321,"5,123,160","6,564,129","20,449",15950.22
PQQ,SYD,2019,12,"16,440",328,77.1,321,"5,277,240","6,846,930","21,330",16445.43
PQQ,SYD,2020,1,"14,785",299,76.8,321,"4,745,985","6,176,040","19,240",14776.32
PQQ,SYD,2020,2,"13,978",296,74.3,321,"4,486,938","6,036,084","18,804",13971.372
PQQ,SYD,2020,3,"10,334",317,58.2,321,"3,317,214","5,695,824","17,744",10327.008
QNA,SYD,2014,7,"27,904",267,73.1,612,"17,077,248","23,372,280","38,190",27916.89
QNA,SYD,2014,8,"23,877",240,73.7,612,"14,612,724","19,833,084","32,407",23883.959
QNA,SYD,2014,9,"29,099",267,76.6,612,"17,808,588","23,249,880","37,990",29100.34
QNA,SYD,2014,10,"28,475",261,80.5,612,"17,426,700","21,637,872","35,356",28461.58
QNA,SYD,2014,11,"26,277",230,82.4,612,"16,081,524","19,527,696","31,908",26292.192
QNA,SYD,2014,12,"29,521",256,76.4,612,"18,066,852","23,656,248","38,654",29531.656
QNA,SYD,2015,1,"35,348",265,81.8,612,"21,632,976","26,435,952","43,196",35334.328
QNA,SYD,2015,2,"24,767",204,85.4,612,"15,157,404","17,744,328","28,994",24760.876
QNA,SYD,2015,3,"28,383",241,85.3,612,"17,370,396","20,358,792","33,266",28375.898
QNA,SYD,2015,4,"31,977",265,80.9,612,"19,569,924","24,198,480","39,540",31987.86
QNA,SYD,2015,5,"26,095",237,79,612,"15,970,140","20,207,016","33,018",26084.22
QNA,SYD,2015,6,"26,304",244,77.1,612,"16,098,048","20,869,200","34,100",26291.1
QNA,SYD,2015,7,"30,153",271,78.1,612,"18,453,636","23,637,276","38,623",30164.563
QNA,SYD,2015,8,"28,033",252,78.6,612,"17,156,196","21,833,712","35,676",28041.336
QNA,SYD,2015,9,"31,978",276,79.3,612,"19,570,536","24,681,960","40,330",31981.69
QNA,SYD,2015,10,"33,510",270,85.3,612,"20,508,120","24,049,764","39,297",33520.341
QNA,SYD,2015,11,"27,677",229,88.2,612,"16,938,324","19,210,680","31,390",27685.98
QNA,SYD,2015,12,"34,219",266,81.7,612,"20,942,028","25,642,800","41,900",34232.3
QNA,SYD,2016,1,"36,825",260,86.2,612,"22,536,900","26,145,864","42,722",36826.364
QNA,SYD,2016,2,"28,519",239,85.1,612,"17,453,628","20,508,120","33,510",28517.01
QNA,SYD,2016,3,"32,789",277,82,612,"20,066,868","24,469,596","39,983",32786.06
QNA,SYD,2016,4,"31,761",249,86.9,612,"19,437,732","22,358,808","36,534",31748.046
QNA,SYD,2016,5,"28,358",251,79.3,612,"17,355,096","21,882,672","35,756",28354.508
QNA,SYD,2016,6,"26,552",254,72.7,612,"16,249,824","22,346,568","36,514",26545.678
QNA,SYD,2016,7,"33,784",285,79.5,612,"20,675,808","26,023,464","42,522",33804.99
QNA,SYD,2016,8,"27,402",259,73.5,612,"16,770,024","22,823,928","37,294",27411.09
QNA,SYD,2016,9,"33,949",285,80,612,"20,776,788","25,976,340","42,445",33956
QNA,SYD,2016,10,"36,706",284,85.2,612,"22,464,072","26,373,528","43,094",36716.088
QNA,SYD,2016,11,"30,212",241,87.5,612,"18,489,744","21,120,732","34,511",30197.125
QNA,SYD,2016,12,"38,348",311,82.1,612,"23,468,976","28,586,520","46,710",38348.91
QNA,SYD,2017,1,"38,045",304,82.5,612,"23,283,540","28,214,424","46,102",38034.15
QNA,SYD,2017,2,"28,973",240,79.6,612,"17,731,476","22,271,904","36,392",28968.032
QNA,SYD,2017,3,"32,537",273,79.9,612,"19,912,644","24,916,968","40,714",32530.486
QNA,SYD,2017,4,"37,710",301,83,612,"23,078,520","27,805,608","45,434",37710.22
QNA,SYD,2017,5,"28,485",255,77.1,612,"17,432,820","22,606,056","36,938",28479.198
QNA,SYD,2017,6,"27,737",251,75.1,612,"16,975,044","22,608,504","36,942",27743.442
QNA,SYD,2017,7,"33,547",286,76.9,612,"20,530,764","26,705,232","43,636",33556.084
QNA,SYD,2017,8,"28,216",257,73.9,612,"17,268,192","23,379,624","38,202",28231.278
QNA,SYD,2017,9,"36,012",287,81.9,612,"22,039,344","26,912,088","43,974",36014.706
QNA,SYD,2017,10,"39,132",304,83.8,612,"23,948,784","28,565,712","46,676",39114.488
QNA,SYD,2017,11,"32,419",242,90.2,612,"19,840,428","21,992,832","35,936",32414.272
QNA,SYD,2017,12,"41,130",304,84.2,612,"25,171,560","29,890,080","48,840",41123.28
QNA,SYD,2018,1,"45,891",307,85.7,612,"28,085,292","32,779,944","53,562",45902.634
QNA,SYD,2018,2,"33,143",258,82.7,612,"20,283,516","24,524,064","40,072",33139.544
QNA,SYD,2018,3,"35,722",283,82.3,612,"21,861,864","26,554,680","43,390",35709.97
QNA,SYD,2018,4,"38,537",285,85,612,"23,584,644","27,749,304","45,342",38540.7
QNA,SYD,2018,5,"31,420",256,83.4,612,"19,229,040","23,047,920","37,660",31408.44
QNA,SYD,2018,6,"29,743",248,79.8,612,"18,202,716","22,811,076","37,273",29743.854
QNA,SYD,2018,7,"37,484",300,80,612,"22,940,208","28,661,184","46,832",37465.6
QNA,SYD,2018,8,"33,562",281,78.6,612,"20,539,944","26,128,728","42,694",33557.484
QNA,SYD,2018,9,"35,650",280,82.4,612,"21,817,800","26,464,716","43,243",35632.232
QNA,SYD,2018,10,"40,424",303,86,612,"24,739,488","28,762,776","46,998",40418.28
QNA,SYD,2018,11,"32,648",243,90.7,612,"19,980,576","22,037,508","36,009",32660.163
QNA,SYD,2018,12,"41,732",303,84.1,612,"25,539,984","30,376,008","49,634",41742.194
QNA,SYD,2019,1,"45,817",304,85.7,612,"28,040,004","32,711,400","53,450",45806.65
QNA,SYD,2019,2,"30,394",233,85.5,612,"18,601,128","21,757,212","35,551",30396.105
QNA,SYD,2019,3,"35,714",268,86.6,612,"21,856,968","25,251,120","41,260",35731.16
QNA,SYD,2019,4,"39,240",305,81.2,612,"24,014,880","29,568,168","48,314",39230.968
QNA,SYD,2019,5,"30,515",256,79.8,612,"18,675,180","23,415,120","38,260",30531.48
QNA,SYD,2019,6,"29,405",247,78.5,612,"17,995,860","22,916,952","37,446",29395.11
QNA,SYD,2019,7,"37,647",299,81.1,612,"23,039,964","28,405,368","46,414",37641.754
QNA,SYD,2019,8,"33,058",265,81.2,612,"20,231,496","24,918,192","40,716",33061.392
QNA,SYD,2019,9,"35,867",278,84.3,612,"21,950,604","26,038,152","42,546",35866.278
QNA,SYD,2019,10,"39,668",288,89,612,"24,276,816","27,270,720","44,560",39658.4
QNA,SYD,2019,11,"34,762",257,88.5,612,"21,274,344","24,028,344","39,262",34746.87
QNA,SYD,2019,12,"41,190",292,85.3,612,"25,208,280","29,557,152","48,296",41196.488
QNA,SYD,2020,1,"46,982",311,84.9,612,"28,752,984","33,883,992","55,366",47005.734
QNA,SYD,2020,2,"32,604",248,83.8,612,"19,953,648","23,820,264","38,922",32616.636
QNA,SYD,2020,3,"22,563",218,67.7,612,"13,808,556","20,385,720","33,310",22550.87
QNA,SYD,2020,5,"2,367",32,62.1,612,"1,448,604","2,334,168","3,814",2368.494
QNA,SYD,2020,6,"5,583",72,85.9,612,"3,416,796","3,979,836","6,503",5586.077
QNA,SYD,2020,7,"26,844",258,77.3,612,"16,428,528","21,239,460","34,705",26826.965
QNA,SYD,2020,8,"26,626",268,75.4,612,"16,295,112","21,612,168","35,314",26626.756
SYD,TMW,2015,6,"13,100",361,61,320,"4,192,000","6,866,880","21,459",13089.99
SYD,TMW,2015,7,"13,147",362,58.9,320,"4,207,040","7,137,280","22,304",13137.056
SYD,TMW,2015,8,"13,905",357,63.4,320,"4,449,600","7,013,120","21,916",13894.744
SYD,TMW,2015,9,"13,498",356,61.5,320,"4,319,360","7,022,080","21,944",13495.56
SYD,TMW,2015,10,"13,816",363,61.7,320,"4,421,120","7,162,240","22,382",13809.694
SYD,TMW,2015,11,"14,048",346,65,320,"4,495,360","6,919,040","21,622",14054.3
SYD,TMW,2015,12,"13,875",337,65.6,320,"4,440,000","6,768,640","21,152",13875.712
SYD,TMW,2016,1,"13,523",341,63.3,320,"4,327,360","6,833,920","21,356",13518.348
SYD,TMW,2016,2,"12,749",344,58,320,"4,079,680","7,032,320","21,976",12746.08
SYD,TMW,2016,3,"14,780",362,63.7,320,"4,729,600","7,423,680","23,199",14777.763
SYD,TMW,2016,4,"13,817",348,63.7,320,"4,421,440","6,941,440","21,692",13817.804
SYD,TMW,2016,5,"14,099",363,62.7,320,"4,511,680","7,192,320","22,476",14092.452
SYD,TMW,2016,6,"14,531",360,65.1,320,"4,649,920","7,145,280","22,329",14536.179
SYD,TMW,2016,7,"14,456",395,59.9,320,"4,625,920","7,722,880","24,134",14456.266
SYD,TMW,2016,8,"15,535",432,59.7,320,"4,971,200","8,328,320","26,026",15537.522
SYD,TMW,2016,9,"15,678",404,63.3,320,"5,016,960","7,925,760","24,768",15678.144
SYD,TMW,2016,10,"16,292",393,66.1,320,"5,213,440","7,882,560","24,633",16282.413
SYD,TMW,2016,11,"15,130",374,65.4,320,"4,841,600","7,402,880","23,134",15129.636
SYD,TMW,2016,12,"14,488",375,61.3,320,"4,636,160","7,559,680","23,624",14481.512
SYD,TMW,2017,1,"13,871",385,55.9,320,"4,438,720","7,943,040","24,822",13875.498
SYD,TMW,2017,2,"12,915",346,59.3,320,"4,132,800","6,965,120","21,766",12907.238
SYD,TMW,2017,3,"16,359",401,65,320,"5,234,880","8,049,280","25,154",16350.1
SYD,TMW,2017,4,"15,245",382,62.9,320,"4,878,400","7,759,360","24,248",15251.992
SYD,TMW,2017,5,"15,575",414,59.6,320,"4,984,000","8,364,800","26,140",15579.44
SYD,TMW,2017,6,"15,747",404,61.7,320,"5,039,040","8,160,960","25,503",15735.351
SYD,TMW,2017,7,"15,064",405,59.7,320,"4,820,480","8,071,360","25,223",15058.131
SYD,TMW,2017,8,"16,353",401,65.1,320,"5,232,960","8,044,480","25,139",16365.489
SYD,TMW,2017,9,"15,373",357,67.8,320,"4,919,360","7,253,440","22,667",15368.226
SYD,TMW,2017,10,"15,452",378,65.4,320,"4,944,640","7,556,480","23,614",15443.556
SYD,TMW,2017,11,"14,948",334,72.5,320,"4,783,360","6,600,320","20,626",14953.85
SYD,TMW,2017,12,"13,828",331,65.2,320,"4,424,960","6,784,320","21,201",13823.052
SYD,TMW,2018,1,"13,994",340,65.5,320,"4,478,080","6,839,040","21,372",13998.66
SYD,TMW,2018,2,"12,554",312,63.4,320,"4,017,280","6,333,440","19,792",12548.128
SYD,TMW,2018,3,"15,178",333,69.6,320,"4,856,960","6,981,120","21,816",15183.936
SYD,TMW,2018,4,"14,608",328,64.2,320,"4,674,560","7,285,440","22,767",14616.414
SYD,TMW,2018,5,"14,719",343,62.4,320,"4,710,080","7,543,680","23,574",14710.176
SYD,TMW,2018,6,"14,361",328,64.5,320,"4,595,520","7,123,520","22,261",14358.345
SYD,TMW,2018,7,"14,547",347,61.2,320,"4,655,040","7,608,960","23,778",14552.136
SYD,TMW,2018,8,"16,034",345,68.5,320,"5,130,880","7,485,760","23,393",16024.205
SYD,TMW,2018,9,"15,361",321,70,320,"4,915,520","7,021,120","21,941",15358.7
SYD,TMW,2018,10,"15,546",353,65.1,320,"4,974,720","7,640,960","23,878",15544.578
SYD,TMW,2018,11,"14,735",341,68,320,"4,715,200","6,935,680","21,674",14738.32
SYD,TMW,2018,12,"13,470",330,64.2,320,"4,310,400","6,710,080","20,969",13462.098
SYD,TMW,2019,1,"13,152",346,57.9,320,"4,208,640","7,270,080","22,719",13154.301
SYD,TMW,2019,2,"12,179",320,59.3,320,"3,897,280","6,567,360","20,523",12170.139
SYD,TMW,2019,3,"15,013",356,65.1,320,"4,804,160","7,379,840","23,062",15013.362
SYD,TMW,2019,4,"14,099",340,64.8,320,"4,511,680","6,964,800","21,765",14103.72
SYD,TMW,2019,5,"15,440",365,65.8,320,"4,940,800","7,507,840","23,462",15437.996
SYD,TMW,2019,6,"14,047",333,66.1,320,"4,495,040","6,797,120","21,241",14040.301
SYD,TMW,2019,7,"14,404",367,60.9,320,"4,609,280","7,569,600","23,655",14405.895
SYD,TMW,2019,8,"14,887",346,67.4,320,"4,763,840","7,066,560","22,083",14883.942
SYD,TMW,2019,9,"15,271",339,71.1,320,"4,886,720","6,868,480","21,464",15260.904
SYD,TMW,2019,10,"15,764",370,67.2,320,"5,044,480","7,503,680","23,449",15757.728
SYD,TMW,2019,11,"16,383",386,70.4,320,"5,242,560","7,447,360","23,273",16384.192
SYD,TMW,2019,12,"13,651",346,64.4,320,"4,368,320","6,783,360","21,198",13651.512
SYD,TMW,2020,1,"13,401",349,62,320,"4,288,320","6,914,560","21,608",13396.96
SYD,TMW,2020,2,"13,240",353,61.2,320,"4,236,800","6,919,040","21,622",13232.664
SYD,TMW,2020,3,"9,023",315,47.7,320,"2,887,360","6,051,200","18,910",9020.07
SYD,TSV,2014,7,"17,020",120,85.7,"1,690","28,763,800","33,576,920","19,868",17026.876
SYD,TSV,2014,8,"15,743",116,83.2,"1,690","26,605,670","31,964,660","18,914",15736.448
SYD,TSV,2014,9,"16,274",118,84,"1,690","27,503,060","32,752,200","19,380",16279.2
SYD,TSV,2014,10,"15,846",120,80.5,"1,690","26,779,740","33,286,240","19,696",15855.28
SYD,TSV,2014,11,"13,537",105,79.5,"1,690","22,877,530","28,777,320","17,028",13537.26
SYD,TSV,2014,12,"17,067",128,80.9,"1,690","28,843,230","35,665,760","21,104",17073.136
SYD,TSV,2015,1,"14,541",130,67.5,"1,690","24,574,290","36,431,330","21,557",14550.975
SYD,TSV,2015,2,"8,713",88,62.8,"1,690","14,724,970","23,460,580","13,882",8717.896
SYD,TSV,2015,3,"11,088",102,67.4,"1,690","18,738,720","27,810,640","16,456",11091.344
SYD,TSV,2015,4,"14,784",122,73.8,"1,690","24,984,960","33,867,600","20,040",14789.52
SYD,TSV,2015,5,"13,723",111,76.3,"1,690","23,191,870","30,391,270","17,983",13721.029
SYD,TSV,2015,6,"14,675",112,80.1,"1,690","24,800,750","30,977,700","18,330",14682.33
SYD,TSV,2015,7,"16,994",121,87.2,"1,690","28,719,860","32,924,580","19,482",16988.304
SYD,TSV,2015,8,"14,901",116,86.4,"1,690","25,182,690","29,147,430","17,247",14901.408
SYD,TSV,2015,9,"14,338",112,87.4,"1,690","24,231,220","27,727,830","16,407",14339.718
SYD,TSV,2015,10,"16,395",126,86,"1,690","27,707,550","32,235,060","19,074",16403.64
SYD,TSV,2015,11,"11,438",102,80,"1,690","19,330,220","24,156,860","14,294",11435.2
SYD,TSV,2015,12,"15,184",126,79.8,"1,690","25,660,960","32,152,250","19,025",15181.95
SYD,TSV,2016,1,"14,169",127,73.1,"1,690","23,945,610","32,765,720","19,388",14172.628
SYD,TSV,2016,2,"8,634",92,60.8,"1,690","14,591,460","23,991,240","14,196",8631.168
SYD,TSV,2016,3,"11,962",108,70.4,"1,690","20,215,780","28,719,860","16,994",11963.776
SYD,TSV,2016,4,"13,028",116,73.9,"1,690","22,017,320","29,803,150","17,635",13032.265
SYD,TSV,2016,5,"10,599",94,79.1,"1,690","17,912,310","22,637,550","13,395",10595.445
SYD,TSV,2016,6,"11,299",94,83.3,"1,690","19,095,310","22,929,920","13,568",11302.144
SYD,TSV,2016,7,"16,841",139,82.8,"1,690","28,461,290","34,359,390","20,331",16834.068
SYD,TSV,2016,8,"14,738",133,76.5,"1,690","24,907,220","32,546,020","19,258",14732.37
SYD,TSV,2016,9,"14,218",129,74,"1,690","24,028,420","32,461,520","19,208",14213.92
SYD,TSV,2016,10,"15,426",133,71.4,"1,690","26,069,940","36,495,550","21,595",15418.83
SYD,TSV,2016,11,"11,726",106,70.3,"1,690","19,816,940","28,189,200","16,680",11726.04
SYD,TSV,2016,12,"15,742",114,80.9,"1,690","26,603,980","32,889,090","19,461",15743.949
SYD,TSV,2017,1,"13,412",108,73.1,"1,690","22,666,280","30,996,290","18,341",13407.271
SYD,TSV,2017,2,"8,397",96,65.1,"1,690","14,190,930","21,797,620","12,898",8396.598
SYD,TSV,2017,3,"10,603",95,72.7,"1,690","17,919,070","24,653,720","14,588",10605.476
SYD,TSV,2017,4,"15,808",118,80.1,"1,690","26,715,520","33,333,560","19,724",15798.924
SYD,TSV,2017,5,"10,493",81,75.4,"1,690","17,733,170","23,526,490","13,921",10496.434
SYD,TSV,2017,6,"10,706",79,79.2,"1,690","18,093,140","22,833,590","13,511",10700.712
SYD,TSV,2017,7,"17,195",124,86,"1,690","29,059,550","33,788,170","19,993",17193.98
SYD,TSV,2017,8,"14,335",112,80,"1,690","24,226,150","30,278,040","17,916",14332.8
SYD,TSV,2017,9,"15,487",108,81.6,"1,690","26,173,030","32,055,920","18,968",15477.888
SYD,TSV,2017,10,"15,620",116,76.4,"1,690","26,397,800","34,543,600","20,440",15616.16
SYD,TSV,2017,11,"12,042",90,77.3,"1,690","20,350,980","26,318,370","15,573",12037.929
SYD,TSV,2017,12,"16,463",112,83.8,"1,690","27,822,470","33,211,880","19,652",16468.376
SYD,TSV,2018,1,"14,022",107,79.7,"1,690","23,697,180","29,718,650","17,585",14015.245
SYD,TSV,2018,2,"8,701",74,68.4,"1,690","14,704,690","21,503,560","12,724",8703.216
SYD,TSV,2018,3,"10,685",94,72.2,"1,690","18,057,650","25,012,000","14,800",10685.6
SYD,TSV,2018,4,"13,069",104,77.5,"1,690","22,086,610","28,500,160","16,864",13069.6
SYD,TSV,2018,5,"11,489",94,76.3,"1,690","19,416,410","25,432,810","15,049",11482.387
SYD,TSV,2018,6,"11,833",89,79.8,"1,690","19,997,770","25,055,940","14,826",11831.148
SYD,TSV,2018,7,"18,441",134,84.1,"1,690","31,165,290","37,060,010","21,929",18442.289
SYD,TSV,2018,8,"16,601",114,83.5,"1,690","28,055,690","33,597,200","19,880",16599.8
SYD,TSV,2018,9,"16,766",124,82.8,"1,690","28,334,540","34,208,980","20,242",16760.376
SYD,TSV,2018,10,"16,505",116,80.8,"1,690","27,893,450","34,516,560","20,424",16502.592
SYD,TSV,2018,11,"14,109",96,83.2,"1,690","23,844,210","28,652,260","16,954",14105.728
SYD,TSV,2018,12,"16,855",113,85.6,"1,690","28,484,950","33,284,550","19,695",16858.92
SYD,TSV,2019,1,"15,146",108,78.4,"1,690","25,596,740","32,664,320","19,328",15153.152
SYD,TSV,2019,2,"8,515",74,66.3,"1,690","14,390,350","21,696,220","12,838",8511.594
SYD,TSV,2019,3,"11,307",82,78.6,"1,690","19,108,830","24,315,720","14,388",11308.968
